"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF625-ZNF20|ZNF625-ZNF20",96.9334786755599,22.4646151636623,4.78531558188441,4.69448979471818,2.67272952623972e-06,1.8663689549607e-05
"KCNN2|KCNN2",3150.41050453025,-1.04024708050258,0.0456471434079684,-22.7888757726949,5.9113602930487e-115,9.65830806434138e-113
"KLK2|KLK2",1752.50295478938,-1.42255526918314,0.0636672770107042,-22.3435858414986,1.3939233527189e-110,2.22388171602601e-108
"DYX1C1|DYX1C1",509.043012815214,-1.46419569451451,0.121901320195716,-12.0113194193771,3.09861414338559e-33,1.19037695179751e-31
"BIVM-ERCC5|BIVM-ERCC5",118.325399756188,-23.6750793975317,4.78518993123857,-4.94757360475424,7.51442927926765e-07,5.60523517360553e-06
"PMEPA1|PMEPA1",3157.75050905164,-1.60514278209502,0.0472087367668012,-34.000968719498,2.15555468911574e-253,8.59749327620546e-251
"TMCC3|TMCC3",518.226522613875,-1.82397057260109,0.125789948941124,-14.5001296840879,1.20921224295056e-47,6.72054394534938e-46
"PHLDB2|PHLDB2",124.777168060149,-1.9166342581409,0.274254447182481,-6.9885257206627,2.77789754732153e-12,3.74463902974426e-11
"EFCAB12|EFCAB12",259.495010395179,-1.12100349208444,0.176130844613257,-6.36460635015918,1.95791222458982e-10,2.21814934650481e-09
"LIMS3-LOC440895|LIMS3-LOC440895",202.661594759242,-1.8439093229431,0.209233810323868,-8.81267382211777,1.22195703750075e-18,2.65135350168762e-17
"SGK1|SGK1",323.318610323253,-2.95346751847105,0.181830332232797,-16.2429858770193,2.5043215605432e-59,1.81610185468055e-57
"LAMA1|LAMA1",159.767046831824,-1.25181604743544,0.22171170329968,-5.64614329692554,1.64087093754314e-08,1.50350343135287e-07
"PER1|PER1",277.545719070954,-1.18584581863738,0.165593170546809,-7.16120003452779,7.99738499769886e-13,1.12037745820035e-11
"SNX22|SNX22",1740.83430094801,-1.79956983427242,0.0671039870833556,-26.8176290633375,2.01293512306991e-158,4.54956886732518e-156
"KLF5|KLF5",346.457282109704,-1.00887423580459,0.146591475145372,-6.88221627351871,5.89284545104282e-12,7.7285181007342e-11
"F5|F5",305.992563195983,-1.76082059798763,0.164998403456479,-10.6717432478192,1.38012468504848e-26,4.13153881985484e-25
"RNU1-27P|RNU1-27P",23201.83046681,1.07511012721053,0.125840272014701,8.54345043917997,1.30272401051176e-17,2.59035781620967e-16
"CCDC141|CCDC141",154.36792991495,-10.6653525834702,1.4565112688522,-7.32253351659613,2.43332513150338e-13,3.5985084087587e-12
"HNRNPUL2|HNRNPUL2",3248.35424783939,1.17479361660355,0.0471913131795555,24.8942768795954,8.58151623281528e-137,1.79036833281859e-134
"GREB1|GREB1",2202.84098488068,-1.01257823146366,0.0551584496269925,-18.3576267699908,2.86873037139053e-75,2.8816927826983e-73
"HNRNPUL2-BSCL2|HNRNPUL2-BSCL2",1829.79918268015,-14.2327475939542,1.44385245228257,-9.85748063900421,6.36257949726494e-23,1.6624844039e-21
"TRIM49D2|TRIM49D2",103.346350920695,-2.47442434775066,0.310648100173106,-7.9653612765435,1.6474175420025e-15,2.81368127041511e-14
